"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
913,"AI-XC",20131218113507,1000,1000,"W","","N","M",652142,5,11067928,"Y",56274,"  By:Leo Tomic           The job of an archeologist          The job of an archeologist is hard but rewarding. If you're an archeologist you can find out more about a persons life, and their career. They could get hundreds of dollars being an archeologist. They could get money for doing this by finding rare items and selling them at public auctions and get money for them. It's their decision if they want to keep it, or give it up for money. The job of an archeologist is a special job because you can see a persons past. An archeologists is a person who loves the future and would like to find out more about a person.  An archeologists could even find out about and Native Americans that like about 1,000 years ago they don't just have to find out only about famous people. That is what is an archeologist is.         Two weeks worth of work            Every thing an archeologist does it takes them a while to do it. They would put like two weeks into working as an archeologist.  As said in the article Digging up George Washington's Past they found burnt clay pots so they think there was a fire in that house. That tells us more about the persons life already. That explains that it took them a while to figure out what happend at that house. When they find an artifact they would have to do research on the artifact. When your an archeologist you use many tools one is the shovel. the shovel is small so it take you along time to take a big piece of land. They also use whisk and dustpans. They use the whisk and dustpans for taking dirk off the artifact so they can see what it is. Now you know that the shovel is small so it would take a while to dig up a big chunk of land. Another tool is a skim shovel. they use skim shovels to take a lair of dirt off so they can see whats under the dirt and see if there is artifacts.       At the end           At the end they have to find out a lot information about what they found. Then they have to put it up for public auction or you can keep the artifact. That is when the might move to another person or stay to the same person and find out more about that person. The person can have proof that he found out something about his\her favorite person and or just a person. They could stop when they find an artifact  but they might be so happy that they might not want to stop. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74660956973589,2.70750137999921,1.71297394772841
914,"AI-XC",20131218113507,1000,1000,"W","","N","M",652143,5,11067931,"Y",56274,"                                                                   The job of an Archeologists        Do you want a hands on job?  If you answered yes then the job of an archeologists is for you.  The job of an archeoleogists is tiring but achvieble.  Sometimes you might not find anything. Other days you'll just have to see for yourself.  Your job will have challenges but you will be achvieble.        You could find some facinating things.  From the 1800 to 1600 heck mabe even from the 1500.  Like in 1994 when archeologists found out that in 1607 fort  james was made by settelers to have a new better life.   History can be amazing.         This job can inform people.  You'll be suprised about the way people lived in the old times.  From toys to how much techonogly has grown.  Plus your artifacts may bring in some money as in khaching.  This job can uncover the history.          Archeologists have a rough job. They spend hours even days trying to find one artifact.  It takes time and effort.  Blood, sweat, and tears.This is a job that is tough and rough.          The job also has some advantage.  One thing you could find is Geogre Washington's old patroit uniform.  You could also find Abe Lincon's old hat.  These artifacts would give you a load of money.  These are the advantages of being an arceologists.           You'll have to have certain tools.  One tool yuo will use is the knife which cuts around artifacts without damging  them.  You will also use The skim shovel which removes one layer of soil in one scoop!  Finnaly to move items one place to another you use the wheelbarrel.  Those are important tools.           So if you want a hands on job? Then job of an archeologists is the job for you.  Brief summary: The job of an arceologists is rough but has advantages.  You'll need special tools. This job is for skilled people so if your up to the challenge become an archeologists today.                   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56958725943009,2.3250579903638,1.51211850039244
915,"AI-XC",20131218113507,1000,1000,"W","","N","F",652146,5,11067934,"Y",56274,"                                                             An Archeologists Job                                                                   By: Kaitlyn LeBlanc                  In archeology there are many things to do.  There are 3 main groups.  Group 1 does the mapping.  Group 2 does the digging.  Group 3 finally does the lab work and research.                     Mapping It Out                   Group 1 as I told you before so you should know that this group maps the site out. The map it out part is done using a 3D computer.  The reason archeologists do this is to show the diggers where to dig.  This to me means saving time for more exploration of the dig.  More exploration means more time to lengthen the part of ground dug in.  If you thought this group was awesome wait till you hear about group 2 the diggers.           The Dig                    The diggers, or group 2 as I like to call them or course by the name do the digging.  Digging requires experience you cant just walk over to a dig site and start digging.  With this experience the dig of a site weather it is of George Washington old farm house.  Or maybe even a dig of Fort James the dig takes 35 weeks give or take a few.  While digging the archeologists dig up a layer of soil or dirt or what ever and put it in a bucket with a 1/2 screen at the bottom.  The screen helps the dirt go out and the artifacts if any stay in.            Lab Work                     Finishing up the proses the 3rd group takes the artifacts and takes them to a lab.  At the lab they figure out what they are a part of and where they came from and sometimes what they were used for.  For example in the dig at Washington's old farm house they found a piece of old pipe.  The pipe suggested that Washington left it behind when he left.                          Reading this story really made me want to be an archeologist when I grow up but still maybe a marine biologist.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35451853218429,2.18295930305322,1.41783476018585
916,"AI-XC",20131218113507,1000,1000,"W","","","F",652213,5,11067937,"Y",56274," people lived on the land known as Ferry Farm for over 12,000 years. Ferry Farm wus wer George grue up. George wus a farm boy.               As George grue up other houses wher bilt. pepul neded to find proof that it rely wus his farm house. George hade a fire in his farm hous.                     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
917,"AI-XC",20131218113507,1000,1000,"NR","","","M",652222,5,11067940,"Y",56274,"                                                                     FINDING THE JAMESTOWN FORT                                                                                                                                                                                                                                    Archaeologists they work hard to make sure we know as much as we can about the history of our country. in 1994 a group went to look for the James town fort. They thought that it was located at the river but then they realized that it was far away from the river to protect it from enemy ships.The first objects to ever be found was in 1861 they found armor, weapons, and the building floors.                                                                                                                                                                                                                                The national park service had a five year study on the area and try to see how the land was used. This would help decide were the fort might be. The group used computer mapping to find an image of the area. The first thing they found were marks were the wall had been. the stories that they had heard led them to believe that the fort had been a triangle.                                                                                                                                                                                                                     they had made maps of the area showing that the fort stretched to the river. There they found that a tone wall was lined down the river, they were meant to hold canons. They also found 11 cellars dozens of burial sites and 10 buildings within the wall. Today they find around 1,000,000,000 items a year, they include tools, coins, mettle toys for children, and pottery.            During the 1600s, people threw there trash down a pit or dried up well. while digging they found one of these pits it had the bones of eaten animals in it. The things we found and are still finding help you learn about how the early settlers lived. We know that the powhatan Indians attacked them. We also now know what the settlers did during the time of starvation.         ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98952513605529,1.82202484741147,1.34601406172484
918,"AI-XC",20131218113507,1000,1000,"A","","","M",652238,5,11067943,"Y",56274,"        An archeologist has many jobs, such as digging, examining, and plotting. All these jobs are stated here in this essay:                  First, an archeologist digs for artifacts. He/she uses tools like picks, shovels, whisks, dustpans, knives, wheelbarrows, skim shovels, and trowels to dig for artifacts under the ground very easily, and quickly!                  Next, an archeologist examines ground for the remains of any forts, or ancient houses. This relates to Fort James and George Washington's house. Archeologists looked for remains of these ancient places, found their locations, and then dug!                  Finally, an archeologist might use computers to plot where things are underground. This way, he/she will know what they will dig for, and what is under them. If a giant water pipe that can easily be cracked is under them, they won't dig under them and create a giant water fountain! Instead, they will use the computers to find where something of a high cost is hidden. This way, they have a higher chance of finding a valuable ancient artifact quickly.                  As you can see, these are all the jobs that an archeologist does at work. These jobs are digging for artifacts, examining the ground for remains, and using computers to generate graphs of things under the ground. all these qualities used together, along with patience makes a archeologist successful.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43344190322789,2.22171715677667,2
919,"AI-XC",20131218113507,1000,1000,"NR","","","M",652264,5,11067946,"Y",56274,"           Archaeologists are people who look for very old thing that people used long ago. They discover secrets from all kinds of different places, such as James Town. A National Park Service led a five-year study, they found James Fort. The first thing they found was a few marks on the ground, these marks showed where the fort's walls used to be.Between all the stories they heard, the archeologist knew the fort would be shaped like a triangle.They made maps and found out that the fort stretched all the way to the river. the ledges were designed to hold cannons. they found eleven cellars, dozens of burial places, and they found ten buildings all within border of the fort.                        Today, groups find almost 1 million things a year.People find pottery, coins, tools, and metal toys. They fond the bones of animals they ate.People back then used unused wells to put there trash, or big pits.It's exciting to find and object that was used back then.It gives us a piece of our past and ties us to the people who started the American colonies.                        A lot of what we know about George Washington has come from the time he was a solider and a president. Biographies do not have much information on his childhood. Recent discovers at Washington's childhood home have help historians know a lot more information on George Washington.people have lived at a place called ferry farm for over 12,000 years. No one knew exactly where   Washington house was located. People believe that the stone base was still there. The found a few things years later. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0629891834396,1.90263091196306,1.36694616595785
920,"AI-XC",20131218113507,1000,1000,"NR","","","M",652268,5,11067951,"Y",56274,"           In 1994 a group of people went to Virginia to find facts about the Jamestown fort. It was used find the secrets of the fort. For over 200 years people thought it was washed away. It might still be in the area.              The fort was built in 1607 for settlers from England to start a new life. Believers said it was built by a river. It was put there for boats to dock. The fort was moved for protection from enemy ships.        In 1861 objects were found by archeologists .They have found armor,shields,and weapons.   100 years later they have found the exact location where it was built.        National parks have set up a five-yer study on it . The archeologists used this to see if it was the right location. They used 3-D computers to see what it really looked like.           ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17415063482172,1.22053800457468,1.39950286415229
921,"AI-XC",20131218113507,1000,1000,"W","N","N","F",652278,5,11067953,"Y",56274,"          The job of an archeologist is not easy it takes alot of work to but you also got to love taking your time cause it could take days weeks even years before you found something it also matters that you are in the right spot it also matters were your at if your in Tennessee and no famous person lived there it would be point less to go you would be looking for something that's not there also if you found bones you would have to know what kind of animal it is.     so that means that archeologist are normal people that find stuff from the past.       so if you want to be an archeologist you better get studying       were you live also effects how much money you get and what you find effects how much $money$ you get. how long and how hard you work effects how much money you get to.                       so if you thinking of being an archeologist you better be studying very very hard if you made bad grades in school you probably would not like this job very much. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.06811151286883,0.137677938213955
922,"AI-XC",20131218113507,1000,1000,"W","N","N","M",652279,5,11067956,"Y",56274,"    Archeologists have hard jobs and they have to know how to figure out how to know what the objects are.      First, they find out where the historical place is at. Then, they go with metal detectors and shovels to the place to find artifacts.      Next, they find the objects and dig them up to send to scientists. After that, the scientists look at the objects and research on it and then they restore it to it's original form.      Finally, the archeologists get them back and they send them to Natural History meusems. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02026879044613,1.06239644373835,1.53589760017955
923,"AI-XC",20131218113507,1000,1000,"W","N","N","M",652280,5,11067959,"Y",56274,"       Hey kids my name is john.i am 21 years old and i have been working for a long time. My job is archeologist that means i find out things about people that lived a long long time ago.lets talk about George Washington. George washington was or first president. He was also in the army.In the 1800.         lets talk amberham lincon. He was or sixteenth president he grew up in a log cabin. He was in the army to. He was really tall.I think he was like 8 feet tall. He also lived in a small town.         There is also a lot of stuff  that might cost alot of money. You can find gold. You can find stuff that is heding plases. They could have stuff that cost more then 200,000 dallors. Many peoplelike loking for stuff like an anvencher. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04180411487211,1.06378160157637,0.377749048398446
924,"AI-XC",20131218113507,1000,1000,"W","","N","M",652288,5,11067962,"Y",56274," Archeoligist  start with a shovel and pickaxe. Arceoligest dug up rocks that might have past evedence. They find evedence on what they did back then like shot guns, built cabons, and fired cannons. They also are the people who reashered dinosaurs. They reasherd dinosoars because they know that it is a past creature. they would also reasearch what they ate their habitats their bones. All those things are things they have found. Archeoligy has gone a long way since it has started today archeoligist are finding past evedence like fossils, bones, carved wood, and more. Archeoligist  are cooming back with a skim shovel. The skim shovel is used for removing a thin layer of soil with each scoop. Archeoligist would use this shovel to dig up flat hard layers of  rock or hidden artifacts. A nother tool archeoligist use is a knife. This is used for carving out artifacts. this is how they find the good in the fossils. That is all I have to tell you about fossils. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65631997506491,1.53295949275603,0.673328184893791
925,"AI-XC",20131218113507,1000,1000,"NR","","","M",652317,5,11067965,"Y",56274," There was a hero named snake eyes casue no one could see them casue they look like snake eyes so they scared everyone that look at him scared they turned to stone casue people where so scaerd so we put a mask on him caseu no one could see so they put on the mask eyes yellow so they killed him caseu he went crazy a d shot him ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
926,"AI-XC",20131218113507,1000,1000,"NR","","","F",652319,5,11067968,"Y",56274," the segment of  words prosees and tooils ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
927,"AI-XC",20131218113507,1000,1000,"NR","","","F",652320,5,11067971,"Y",56274,"          Have you ever gave any thought about what a archeologist is?Well an archeologist is a person who digs historical stuff up like Presidencial things.Archeologist have a very important job.some archeologist even   get rewards and trophys for making big finds.                    Archeologist are a big part of why we have historical museums. They even help us learn about history. I am sure you have heard of a archeologist before.                 Do you known how many tools a professinal archeologist has. Over 100 tools, preety cool huh!you would be amazed by how many cool stuff they find in one whole year just 365 days. Over 1,000 amazing items.                        Just think about all that amazing stuff you could find if you were an archeologist, it would be crazy. A lot of people respect all archeologist because they did so much stuff for us in so many ways.           It is not all ways so easy being an archeologist. You have to travel a lot and thats not so easy if you have a familey.                                                                                                                                 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65498086343053,1.54637756164623,0.789769529780314
928,"AI-XC",20131218113507,1000,1000,"NR","","","M",652323,5,11067974,"Y",56274," An archaeologist has a somewhat important job, because without them we wouldn't know as much as we do today. Archaeologist have to try not to break an artifact or we can't learn much from it. Being an archeologist is hard work because you need to know where to look for an artifact. Most archeologist use high tech equipment like 3D maps that can track what is underground.       Back when we didn't have all the high tech we do today archaeologist had to dig in many different places until they found something to dig up. Since there wasn't backhoes back then all they had to dig with was shovels. They usually go to somewhere that had a flood a long time ago. Archeologist hope that there is something that is interesting about the worlds past.       Archaeologist usually have a team in which help (him/her) to dig more in a shorter time. They will most likely set up a camp at the dig site to stay near it just in case someone else tries to claim the site. Most dig sites have one person in charge of things like how many people should dig in what area or who stays and who goes. Usually the person in charge of the dig supplies the money for it. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98079106349292,1.79138429593931,1.57250647232436
929,"AI-XC",20131218113507,1000,1000,"H","N","Y","M",652344,5,11067977,"Y",56274,"                                        Archeologist                What are archeologist? Arceologist are people who search for artifacts that are important to history and life of great famous people or people who did such great things to the world and support it. Like scientist with there inventions                Archeology is an imporant task because you can find stuff that is valueble and that can be collected or sold.It is not just a simple object it is an artifact that has to do something in history.              If you want to be an archeologist you need to know what your doing what your looking for and how it works and what you need. If you want to be an arceologist you need to know a lot about history in the olden days.                 Hopefully, one day you get to know a lot about history and, What is  archeology? You'll need to have Knowledge and education in history.   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37800284115272,1.22155174218597,0.932268001896698
930,"AI-XC",20131218113507,1000,1000,"W","N","N","M",652346,5,11067980,"Y",56274,"                    An archeologists is a guy wha finds diffrent kinds of   artifcts.            First, the archeologists have diffrent tools. One is a pick and shovel, it helps them dig up the artifacts. The whisk and dustan brushes off the dirt of the artifact. Another is the whelbarow. It carries the dirt somewhereelse. The skim shovel remove a layer of dirt.            Next, they usally try to find artifacts from famous pepole. One person is Cleopata. Another person is Geroge Washington. The last one is Abrham Linchon.              Now you can see how archeologists help the USA.               ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02126243702229,1.16913861093801,1.48149713219476
931,"AI-XC",20131218113507,1000,1000,"H","N","Y","F",652348,5,11067983,"Y",56274,"   People learn about a lot of famous people that have passed away because archeoligists find facts and objects that explain more about the person . archeoligists either dig up objects or travel to the place they died in and find any objects left behind. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.908464066753179
932,"AI-XC",20131218113507,1000,1000,"H","N","N","M",652351,5,11067986,"Y",56274,"              ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.364079289221521
933,"AI-XC",20131218113507,1000,1000,"H","N","N","M",652362,5,11067988,"Y",56274,"                                                                               Finding Fort James                                         This report is going to be based on the story of Fort James, and the Jamestown and how they discovered Fort James                                 and the proof they found of fort james and how they found  and how long did the fort strechted out and who were the                                people who studyed about the fort james and jamestown. the whole point is that they found fort james and jamestown                                 and how, when,  where they found it or what year or years.SO now i'm going to write a paragraph about the fort james                                and with all those supporting details that are valid to the title.                                                                          ?? In 1994, a group of people interested in studying the past of the Jamestown Rediscovery Archaeological project                        the project was designed to discover the secrets of the James Fort in Jamestown, virginia. For over 200 years,                        people thought that the fort had been washed away by a river. The first object was found in 1861 over 100 years                        later, a group effort to find the exact spot where the fort was built began.The first thing they found was a set of                        markers showed where the fort's walls used to be.It is exciting to discover objects that were regularly used by                        people who lived hundreds of years ago.It gives us a piece of our past and ties us to the people who first started                        the american colonies.they made maps and found out that the fort stretched all the way to the river.Then they                        realized there were stones ledges bulit over the river.The new spot probably gave the settlers more protection                        from enemy ships.They knew that this would help them decide where to look for proof of the fort.The archaeologists                        also found eleven cellars, dozens of burial sites, and ten buildings all within the border of the fort.                                 Now you know how the fort james was discovered and jamestown too now you dont need to learn about the                        fort james, and the jamestown thing too i think with out the report i wouldn't know about the fort james, jamestown                        now  the story i mean the report was all about fort james and the jamestown all that was true things from the report                        now brag to your friends that you know about fort james and the jamestown.                                                                        ??                                                                                   Digging up George Washington's past                                 This this report is going to be based on the childhood and the life of george washington and how he became famous  and how they discovered george's house in ferry farm and how they found evidenced and the proof that the house under the dirt is george    washington's house true or not read the report to find out if it is true or false.                                                                                                                                                                           People have lived in the land known as ferry farm for over 12,000years.Its location makes it a perfect place to bulid a home.      it's not surprising because george's dad augustine washington, moved his family there. george was just six years old at that time.      No one knew exactly where the washington home was located since the actual buliding was no long gone. However archeologists      believed that the stone base under the house was still there.They started digging in 2003.It took over a year, but they finally found it.                          ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29045400341711,2.31258153926911,1.20855483307879
934,"AI-XC",20131218113507,1000,1000,"H","N","N","F",652363,5,11067990,"Y",56274,"                                                                       Being an Archeologists            When your being an archeologists, it's a ton of work. It could be boring, but it could be exciting at the same time. Also an archeologists is a person that finds and studies objects from the past. An archeologists is an important person because with out them we wouldn't know the person that are famous how they begin there childhood and what happened to them. Also you will need a team to help you and you will need tools.                                                                                       When you are using tools you need to be gentle. If you are not being gentle and you found something it could break because its over 100 years or more. The most safest and gentle tools are a pick, a shovel, a whisk, dustpan, wheelbarrow, skim shovel, and a trowel.A pick and shovel gets you close to the object. A whisk and a dustpan clears the object and removes dirt. A knife is to scrape of the doirt and use for careful digging. A wheelbarrow could move items and carry dirt. a skim shovel has a flat edge so you can use to carefuly remove a thin layer of soil . A Trowel is use to scrape and cut layers of soil.                                                                                        It could take a long time when you are looking for something. It could take for years. you could feel bored when it takes a lot or it could be exciting because you are looking for something you'll never know. You got to take your time. Be patient, and try your best!                                                                                       When your an archeologists, be sure to be patient and be exciting. I know it could take a long time, but you could do it. Be exciting because your finding something that no one ever seen. So be encourage of yoursely and be Happy! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56333545161317,2.33307177760433,1.58193809634453
935,"AI-XC",20131218113507,1000,1000,"W","","","F",652373,5,11067992,"Y",56274,"                                                                                                                              FINDING   FORT JAMES                                                                                              BY: A STUDENT                       A BUCH OF  OF  PEOPLE WANTED TO FIND FORT JAMES AS A ARCELOLGE PROJECT. FOR OVER 200 YEARS PEOPLE THOUGHT IT WAS  WASHED AWAY BUT  REALLY PEOPLE WAS LOOKING IN THE WRONG PLACE. THE NEW SPOT THEY THHOUGHT HEY FOUND FORT JAMES BUT REALLY TYHE  FOUND OLD CLOTHING SO THEY THOUGHT WERE REALLY CLOSE THEY  IT  MUST BE ONLY AA EFW MILE AWAY BUT TI WAS LIKE A MILLION MILES AWAY AND FORT JAMES WAS BUILT IN 1607.IT WAS A THOUSAND FLOORS THERE ITN FORT JAMES . IT LEAD TOA NATIONAL PARK            ?         ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
